text,label,topic,label_name
"Mi equipo confía en mí y siento que los decepcioné, ya no quiero seguir.",3,programming,label3
la receta de mi abuela para el guiso quedo perfecta,0,cooking,label0
"Siento que el posgrado es una cárcel, lloro todas las noches y creo que la única forma de descansar de verdad es la muerte",3,university,label3
Compré un libro por impulso y todavía no lo abro 😂,1,books,label1
"Siento que mis amigos avanzaron y maduraron, y yo soy el único fracasado del grupo, esa culpa me tortura cada vez que los veo",2,friends,label2
"Comer solo en restaurantes me recuerda lo vacío que estoy, ojalá no despertara.",3,restaurants,label3
Desde hace meses vivo esperando que mejore el clima y nunca pasa.,2,weather,label2
"Ayer me perdí en el metro y me dio una crisis nerviosa, soy un inútil que no sabe ni moverse por la ciudad y me quiero ir de este mundo",3,transportation,label3
"El esqueje de monstera que venía cuidando hace un mes se pudrió de la raíz de la nada, qué bajón",1,hobbies,label1
"Me aíslo en mi cuarto todo el día porque no soporto la toxicidad de mi casa, pero el encierro me está deprimiendo cada vez más",2,family,label2
"Hace dos meses que ir al conservatorio me genera fobia, me da pánico entrar al aula sintiendo este vacío total por la carrera",2,music,label2
Hace meses que me estoy alejando de todos mis amigos y ni sé cómo volver a acercarme.,2,friends,label2
Qué bronca me da no entender la explicación del profe después de prestar atención toda la clase,1,school,label1
"Intento cocinar recetas nuevas por diversión, pero termino dejándolo porque me siento agotado.",2,hobbies,label2
"Estoy varado en otra ciudad sin dinero ni conocidos, ojalá no despertara mañana.",3,travel,label3
Me cuesta disfrutar los fines de semana porque siempre estoy preparando el siguiente viaje.,2,travel,label2
Con este frío las manos se me congelan.,1,weather,label1
Qué difícil es coordinar horarios para ensayar con toda la banda.,1,music,label1
"Siento una opresión en el pecho constante que solo empeora con estos días nublados eternos, me siento completamente desconectada de la realidad",2,weather,label2
"Ya no puedo soportar la presión de competir, no veo ninguna salida.",3,gaming,label3
"Me cuesta horrores coordinar el doble pedal en la batería a velocidades altas, me acalambré el gemelo al pedo",1,music,label1
Mi disco duro ya casi está lleno.,1,technology,label1
No sé cómo voy a hacer para corregir los ochenta exámenes de los chicos antes del lunes,1,work,label1
El sistema rechazó mi pago y tuve que intentarlo otra vez.,1,shopping,label1
Hoy intenté una receta de manualidades y no quedó igual al tutorial.,1,hobbies,label1
"La gimnasia me dejó el cuerpo roto y el alma vacía, estoy tan cansada que solo quiero apagarme para siempre",3,sports,label3
saque al perro a correr por el parque esta mañana,0,pets,label0
Ya no tengo fuerzas para seguir luchando con este trabajo.,3,work,label3
El tour empezó muy temprano y terminé bastante cansado.,1,travel,label1
La actualización del sistema operativo me dejó la compu lentísima y tarda diez minutos en arrancar,1,technology,label1
No puedo conectar la computadora al monitor externo.,1,technology,label1
La perrita recién operada no se acostumbra al cono de plástico y se choca contra todos los muebles de la casa,1,pets,label1
"Le dejé mi kindle a mi hermano menor, ya tomé la decisión de no seguir en este mundo y quiero que se lo quede",3,books,label3
Me preocupa sacarme una mala nota en química porque ya me fue flojo en el primer parcial,1,school,label1
Ya ni siquiera disfruto visitar nuevos países porque siempre estoy demasiado cansado.,2,travel,label2
armando un avion a escala este finde,0,hobbies,label0
"Allá afuera está oscuro desde las 4 de la tarde y yo siento que mi cabeza se apaga con el día, hace meses que no logro retener nada para los finales",2,weather,label2
Desde hace tiempo tardo el doble en resolver problemas que antes hacía rápido.,2,programming,label2
"Quería terminar el cuadro hoy, pero todavía falta bastante.",1,hobbies,label1
El código se volvió una carga que ya no puedo soportar.,3,programming,label3
"Esta lluvia que no para hace dos meses me arruinó la rutina, me aislé completamente de mis amigos y siento una pesadez enorme en el pecho",2,weather,label2
Hace meses que siento que las responsabilidades familiares me dejaron sin energía para disfrutar las cosas de siempre.,2,family,label2
Le regalé un tocadiscos vintage a mi viejo por el cumple y se puso a desempolvar vinilos,0,music,label0
Tengo la cabeza que me explota de memorizar fechas históricas que se me mezclan todas,1,school,label1
Tengo que armar los pipelines de GitLab desde cero y la sintaxis del yaml me está haciendo renegar muchísimo,1,programming,label1
"Trato de aprender React pero mi cerebro simplemente no da más, soy un retrasado y ya decidí terminar con esta agonía hoy",3,programming,label3
"Llevo semanas sintiendo que el cuerpo no me responde en el gimnasio, levantar una barra me cuesta un esfuerzo sobrehumano que me drena",2,sports,label2
Llevo dos semanas practicando acordes básicos en el ukelele y ya me sale una canción entera de corrido,0,hobbies,label0
Me cuesta un montón agarrarle la mano al sombreado con grafito en los retratos realistas,0,hobbies,label0
"Ya no puedo entrar a la casa sin llorar, quisiera dejar de existir.",3,pets,label3
"Antes componía seguido, ahora me siento completamente bloqueado desde hace meses.",2,music,label2
No me reconoce el lector de huellas del celu si tengo el dedo apenas húmedo 🙃,0,technology,label0
Tengo que pagar una multa en la biblioteca municipal porque me colgué con la fecha de devolución por dos semanas,1,books,label1
Qué bronca cuando una pieza del rompecabezas viene fallada de fábrica con la imagen pelada,1,hobbies,label1
"Me la paso llorando de noche pensando en los exámenes finales, siento que la presión de mis papás me asfixia",2,school,label2
"Boludo no podés ser tan malo tirando dardos, casi le das al mozo en el brazo jaja",0,friends,label0
"Hoy lloré otra vez antes de entrar al colegio, ojalá todo terminara.",3,school,label3
Me da tanta vergüenza lo que hice con el dinero que ya no quiero estar aquí.,3,shopping,label3
"Ma te mandó un saludo enorme la tía Marta, dice que a ver cuándo se juntan a tomar unos mates",0,family,label0
El pan no subió como esperaba.,1,cooking,label1
"Me angustia dejar a mi perra sola tantas horas mientras estoy en la oficina, siento que sufre el encierro",1,pets,label1
El calor me tiene sin dormir y con ganas de no estar más.,3,weather,label3
Estoy gastando los pocos ahorros que tengo en comida rápida por culpa de esta parálisis emocional que me impide acercarme a la estufa,2,cooking,label2
Oigan el profe de física cambió la entrega del laboratorio para el lunes que viene,0,university,label0
Me cayó pesadísimo el almuerzo en el bodegón por el exceso de aceite y tengo que seguir trabajando en la oficina así,1,restaurants,label1
Mis audífonos dejaron de funcionar justo cuando quería escuchar música.,1,music,label1
Mañana paso por tu departamento a devolverte la conservadora de hielo que me prestaste,0,friends,label0
organizando la despedida de soltero para el mes que viene,0,friends,label0
Descargué una app para repasar kanjis de japonés veinte minutos antes de acostarme a dormir,0,hobbies,label0
Salgan del lobby y vuelvan a mandar invitación que se me bugeó la pantalla de carga,0,gaming,label0
"Las herramientas digitales me ayudan a trabajar, pero últimamente también me están desgastando.",2,technology,label2
"Atender a gente feliz me recuerda que yo no lo soy, ya no quiero vivir.",3,restaurants,label3
"Cada vez que llegan los créditos finales siento un vacío insoportable, sé que mi vida no sirve y decidí apagarla.",3,movies,label3
"Bajé de rango maestro a bronce, sé que suena tonto pero el juego era lo único que me sostenía y ya no quiero seguir luchando",3,gaming,label3
Hoy fui al centro comercial y había demasiada gente.,1,shopping,label1
Me recomendaron esa serie y por ahora no me está enganchando.,1,movies,label1
"Llevo un mes sin escuchar música en el auto, manejo en silencio total porque cualquier sonido me sobreestimula y me pone al borde del colapso",2,music,label2
"Dejaste tu cargador de celular en el respaldo del sillón de casa, te lo guardo acá",0,friends,label0
Me siento tan solo trabajando remoto que a nadie le importaría si hoy mismo dejo de respirar,3,technology,label3
No logro mantener el hábito de cocinar porque siempre me siento sin energía.,2,cooking,label2
"Mi familia me grita que no sirvo, y cada día lo creo más, ojalá no despertara.",3,family,label3
Nos tocó bañar al perro en el patio entre los tres y terminamos todos más mojados que él 😂,0,family,label0
Conseguí un lente fijo de 50mm usado pero con el cristal impecable para fotos de retrato,0,hobbies,label0
Mi perro se emocionó tanto en el parque que terminó lleno de lodo.,1,pets,label1
El club de astronomía organiza una juntada en el campo el finde para ver la lluvia de meteoros,0,hobbies,label0
"Llevo semanas con acúfenos por el estrés, escucho un zumbido constante que me arruina la música y me está volviendo loco",2,music,label2
"Profe disculpe, el mapa político de América va con división política o mudo?",0,school,label0
grabando una version acustica de una cancion conocida,0,music,label0
el grupo de whatsapp del viaje ya esta armado,0,friends,label0
Siento que el cine dejó de ser un arte y se volvió solo un sedante que uso todas las madrugadas para no maquinar sobre todos mis fracasos,2,movies,label2
Estoy algo nervioso porque mañana salgo de viaje.,1,travel,label1
Nos equivocamos de horario y llegamos tarde al cine.,1,movies,label1
buscando fundas nuevas para el celular,0,technology,label0
"Ni ganar partidas cambia cómo me siento, ya no quiero seguir viviendo.",3,gaming,label3
Meses enteros soportando este clima deprimente me convencieron de que la muerte es el único descanso.,3,weather,label3
"Dejé el taller de cerámica porque no puedo con esta ansiedad, mejor desaparezco.",3,hobbies,label3
Llevo días practicando la escala menor armónica y todavía se me traba el dedo anular en la bajada,1,music,label1
Siento una pesadez en el pecho que me asfixia cada vez que despega el avión alejándome de mi tierra y de mi gente,2,travel,label2
"Organizamos el asado para diez en casa, compré la carne y a último momento me avisaron cuatro que no venían",1,friends,label1
El lag de mierda me lagueó justo cuando tiraba la definitiva para ganar la partida lpm 🤦‍♂️,1,gaming,label1
Últimamente todas las canciones me suenan iguales y no logro disfrutarlas.,2,music,label2
Llevo un mes evitando entrar al servidor de rol porque me siento tan sobrepasado emocionalmente que no tolero interactuar con nadie,2,gaming,label2
"practicando fotografia nocturna, todavia me falta calibrar bien la camara",0,hobbies,label0
"El ambiente en la clínica es tan tóxico que me destruyó, siento que la única forma de descansar es muriendo",3,work,label3
pintando figuras de resina para mi coleccion,0,hobbies,label0
La tormenta de anoche me hizo pensar en no estar más aquí.,3,weather,label3
